,Plant Name,Planned Retirement Year,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red
982,McIntosh Combined Cycle Facility, ,McIntosh Combined Cycle Facility,GA,32.3478,-81.1817,2005,Gas_CC,1374,8722374000.0,60743931.837,3609919.419,Wind,163.15914065480118,3609919.419
983,South Harper, ,South Harper,MO,38.6803,-94.4824,2005,Gas_SC,351,59734000.0,733745.181,43605.663,Wind,-669.6811521722277,43605.663
984,Faribault Energy Park, ,Faribault Energy Park,MN,44.3356,-93.290556,2005,Gas_CC,334,730686000.0,5139678.28,305444.77,Wind,48.84013265177663,305444.77
985,Sheboygan Falls, ,Sheboygan Falls,WI,43.751826,-87.878056,2005,Gas_SC,346,604879000.0,6387969.782000001,379628.711,Gas,3.8498333184708966,173223.31291331345
986,Nebo Power Station, ,Nebo Power Station,UT,40.0614,-111.7294,2004,Gas_CC,140,487189000.0,3583163.259,212944.96,Gas,138.18110058908712,46699.414215711324
987,Pinelawn Power LLC, ,Pinelawn Power LLC,NY,40.736611,-73.388424,2005,Gas_CC,82,143942000.0,1132882.995,66999.775,Wind,42.34909810760762,66999.775
988,500MW CC, ,500MW CC,NY,40.7889,-73.9069,2005,Gas_CC,528,2519277000.0,18314145.687,1088924.29,Wind,146.17980420709065,1088924.29
989,TS Power Plant, ,TS Power Plant,NV,40.7461,-116.5297,2008,Coal,406,1143626000.0,11928645.191,1249532.799,Gas,1.491858919646324,859288.5025501563
990,Port Westward, ,Port Westward,OR,46.17894,-123.172039,2007,Gas_CC,483,2705687000.0,18344509.739,1090190.691,Wind,252.55885339146172,1090190.691
991,Miramar Energy Facility, ,Miramar Energy Facility,CA,32.8769,-117.166389,2005,Gas_SC,106,91829000.0,815270.616,48449.834,Solar,23.185743202462888,48449.834
992,Caithness Long Island Energy Center, ,Caithness Long Island Energy Center,NY,40.8142,-72.9403,2009,Gas_CC,348,2249567000.0,15144027.66,899998.235,Wind,149.2326732642206,899998.235
993,Lake Side Power Plant, ,Lake Side Power Plant,UT,40.331667,-111.754167,2007,Gas_CC,1385,5740027000.0,40185626.109,2388175.032,Gas,233.2097394864795,429481.54460280295
994,Groton Generating Station, ,Groton Generating Station,SD,45.3735,-98.098689,2006,Gas_SC,188,134515000.0,1176232.489,69900.01,Wind,-119.56422692441816,69900.01
995,Malaga Power LLC, ,Malaga Power LLC,CA,36.6697,-119.7404,2005,Gas_SC,120,16713000.0,133407.559,7928.278,Wind,-1172.3770108019316,7928.278
996,Cannon Falls Energy Center, ,Cannon Falls Energy Center,MN,44.536688,-92.915528,2008,Gas_SC,346,226931000.0,2599902.5,153397.7,Wind,-93.00366073896907,153397.7
997,Anson County Generation Facility, ,Anson County Generation Facility,NC,34.968651,-79.921738,2007,Gas_SC,342,97366000.0,919487.999,54794.704,Wind,-367.05865741331536,54794.704
998,Millcreek Power Generation, ,Millcreek Power Generation,UT,37.112092,-113.516581,2006,Gas_SC,80,114276000.0,1087877.951,64367.55,Gas,11.491739444200649,25372.67123622378
999,Empire Generating Co LLC, ,Empire Generating Co LLC,NY,42.625239,-73.750021,2010,Gas_CC,653,3015016000.0,21404682.856,1272056.188,Wind,190.23196519788166,1272056.188
1000,Hargis-Hebert Electric Generating, ,Hargis-Hebert Electric Generating,LA,30.1694,-91.9923,2006,Gas_SC,100,23036000.0,246671.442,14660.357,Wind,-476.1123871692881,14660.357
1001,Hamlet Generating Facility, ,Hamlet Generating Facility,NC,34.842311,-79.736087,2007,Gas_SC,342,66949000.0,627355.496,37283.786,Wind,-631.390440668981,37283.786
1002,Roseville Energy Park, ,Roseville Energy Park,CA,38.7928,-121.3811,2007,Gas_CC,165,318747000.0,2431617.684,144510.74,Solar,170.92354657524868,144510.74
1003,Wygen 2, ,Wygen 2,WY,44.2919,-105.3811,2008,Coal,95,783825000.0,8916959.037,935205.921,Gas,-13.501484375376249,667738.0288177666
1004,Mustang Station Unit 4, ,Mustang Station Unit 4,TX,32.974554,-102.743607,2006,Gas_SC,510,1314077000.0,13702583.831,814324.963,Gas,1.0478603990617554,365916.9569334002
1005,Harry D Mattison Gas Plant, ,Harry D Mattison Gas Plant,AR,36.1855,-94.2841,2007,Gas_SC,348,57073000.0,691161.8,40779.1,Wind,-650.811694786212,40779.1
1006,Quail Run Energy Center, ,Quail Run Energy Center,TX,31.8414,-102.315,2002,Gas_CC,548,1683678000.0,14628847.316,869366.746,Gas,39.195270928087986,294838.2405637123
1007,Colorado Bend Energy Center, ,Colorado Bend Energy Center,TX,29.2878,-96.0683,2002,Gas_CC,580,2293136000.0,18406654.52,1093882.665,Gas,74.01480300060331,311386.2501022897
1008,Hunlock Unit 4, ,Hunlock Unit 4,PA,41.2025,-76.068333,2000,Gas_SC,44,43761000.0,348114.654,20688.529,Wind,-18.447472707482266,20688.529
1009,Treasure Coast Energy Center, ,Treasure Coast Energy Center,FL,27.383889,-80.3775,2008,Gas_CC,410,1939531000.0,13851910.346,823197.605,Wind,181.39295241191917,823197.605
1010,West County Energy Center, ,West County Energy Center,FL,26.6986,-80.3747,2009,Gas_CC,4263,20305240000.0,130326163.705,7745813.823,Wind,228.44520670186157,7745813.823
1011,Spindle Hill Energy Center, ,Spindle Hill Energy Center,CO,40.092192,-104.887844,2007,Gas_SC,420,442192000.0,4690835.572,278890.855,Gas,38.704857299576815,127999.82424715834
1012,Plum Point Energy Station, ,Plum Point Energy Station,AR,35.6644,-89.9489,2010,Coal,720,3579835000.0,35408538.771,3713368.926,Gas,-14.430283535185893,2491806.814801473
1013,Hobbs Generating Station, ,Hobbs Generating Station,NM,32.728333,-103.309444,2008,Gas_CC,679,3905790000.0,33968382.615,2018692.626,Gas,49.56397781554794,685903.5230670173
1014,Russell City Energy Center, ,Russell City Energy Center,CA,37.63466,-122.13381,2013,Gas_CC,655,1130920000.0,7965583.245999999,473379.7,Solar,196.7153580521879,473379.7
1015,McGrath Peaker, ,McGrath Peaker,CA,34.205556,-119.246944,2012,Gas_SC,49,26932000.0,222666.322,13233.604,Solar,-35.04516518024553,13233.604
1016,Grapeland Hybrid, ,Grapeland Hybrid,CA,34.0903,-117.5343,2007,Gas_SC,59,21290000.0,199560.993,11858.877,Solar,-222.4823763044395,11858.877
1017,Mira Loma Peaker, ,Mira Loma Peaker,CA,34.0053,-117.5604,2007,Gas_SC,49,25125000.0,208546.398,12392.979,Solar,-105.40487922083281,12392.979
1018,Barre Peaker, ,Barre Peaker,CA,33.8073,-117.9832,2007,Gas_SC,49,54567000.0,444714.825,26429.343,Solar,88.88294940290875,26429.343
1019,Center Hybrid, ,Center Hybrid,CA,33.9296,-118.1046,2007,Gas_SC,59,24636000.0,231665.641,13767.381,Solar,-160.04950817131004,13767.381
1020,Gateway Generating Station, ,Gateway Generating Station,CA,38.0175,-121.7587,2009,Gas_CC,619,2921497000.0,21186064.809,1259066.458,Wind,145.2118501534996,1259066.458
1021,Marshfield Utilities Gas Plant, ,Marshfield Utilities Gas Plant,WI,44.634722,-90.134444,2011,Gas_SC,60,2520000.0,26280.731,1581.284,Wind,-2885.9821178075294,1581.284
1022,Black Mountain Generating Station, ,Black Mountain Generating Station,AZ,35.0361,-114.1594,2008,Gas_SC,120,180993000.0,1687855.524,100307.529,Gas,1.9621351343931335,38546.52850915197
1023,Emporia Energy Center, ,Emporia Energy Center,KS,38.445883,-96.065247,2008,Gas_SC,729,434267000.0,4931796.397,293090.158,Wind,-120.6627244958633,293090.158
1024,Jonesboro City Water & Light Plant, ,Jonesboro City Water & Light Plant,AR,35.848561,-90.725377,1999,Gas_SC,222,10558000.0,112600.1,6666.9,Wind,-3664.5841417590345,6666.9
1025,Colusa Generating Station, ,Colusa Generating Station,CA,39.3661,-122.27,2010,Gas_CC,711,3108859000.0,21854886.58,1298805.335,Wind,244.79622449234384,1298805.335
1026,PPS Power Plant No 1, ,PPS Power Plant No 1,KY,37.03385,-88.615862,2010,Gas_SC,120,18545000.0,197132.811,11715.17,Wind,-716.9471182219594,11715.17
1027,John W Turk Jr Power Plant, ,John W Turk Jr Power Plant,AR,33.649722,-93.811944,2012,Coal,609,3751582000.0,32814037.894,3441534.109,Gas,0.2399791060832823,2161366.048669177
1028,Niland Gas Turbine Plant, ,Niland Gas Turbine Plant,CA,33.238842,-115.504456,2008,Gas_SC,120,123628000.0,1066096.057,63357.516,Solar,54.94177197081637,63357.516
1029,Wygen III, ,Wygen III,WY,44.2919,-105.3806,2010,Coal,116,933026000.0,9668215.844,1014000.898,Gas,-6.054859992237976,695620.5228254134
1030,San Jacinto County Peaking Facility, ,San Jacinto County Peaking Facility,TX,30.4193,-95.0118,2001,Gas_SC,170,239685000.0,2826051.008,167945.994,Gas,-26.01188715414389,86157.27618964872
1031,Hardin County Peaking Facility, ,Hardin County Peaking Facility,TX,30.3038,-94.2526,2001,Gas_SC,172,96045000.0,1176841.821,69936.379,Wind,-143.65888902268154,69936.379
1032,Culbertson Generation Station, ,Culbertson Generation Station,MT,48.21,-104.391667,2010,Gas_SC,91,52930000.0,478814.661,28455.947,Wind,-135.61076874743827,28455.947
1033,Dry Fork Station, ,Dry Fork Station,WY,44.388889,-105.460833,2011,Coal,483,3531084000.0,34473079.203,3615537.429,Gas,-0.13497611715302887,2410610.8259975323
1034,Deer Creek Station, ,Deer Creek Station,SD,44.290833,-96.526667,2012,Gas_CC,324,781776000.0,6080891.311,361376.841,Wind,59.59367593254701,361376.841
1035,Sandy Creek Energy Station, ,Sandy Creek Energy Station,TX,31.474378,-96.957149,2013,Coal,1008,4884613000.0,47161984.870000005,4943073.232,Gas,5.113559809163016,3276276.251505712
1036,Waterbury Generation, ,Waterbury Generation,CT,41.5444,-73.0417,2009,Gas_SC,96,24147000.0,209009.809,12445.541,Wind,-532.7941194163634,12445.541
1037,Midway Peaking LLC, ,Midway Peaking LLC,CA,36.654114,-120.579727,2009,Gas_SC,138,35575000.0,348478.315,20710.77,Solar,-347.0328757011255,20710.77
1038,Longview Power Plant, ,Longview Power Plant,WV,39.707893,-79.958974,2011,Coal,807,5487405000.0,46366753.596,4757227.216,Gas,14.554898228502978,2884736.99318209
1039,Winchester Power Park, ,Winchester Power Park,TX,30.0381,-96.9875,2010,Gas_SC,240,33859000.0,289890.808,17229.46,Wind,-942.8862572593341,17229.46
1040,Kleen Energy Systems Project, ,Kleen Energy Systems Project,CT,41.553227,-72.596867,2011,Gas_CC,693,1832466000.0,12801399.367,760983.506,Wind,128.56856953257198,760983.506
1041,Greenland Energy Center, ,Greenland Energy Center,FL,30.159131,-81.518415,2011,Gas_SC,610,599962000.0,6191672.347,368157.123,Wind,21.16660101884414,368157.123
1042,Panoche Energy Center, ,Panoche Energy Center,CA,36.6514,-120.5833,2009,Gas_SC,432,648928000.0,5186319.358,308212.42100000003,Solar,128.74828043618217,308212.42100000003
1043,Cedar Bayou 4,2039,Cedar Bayou 4,TX,29.751645,-94.92312,2009,Gas_CC,534,1142069000.0,12884676.997,765719.9619999999,Gas,-2.04528469188873,376006.9671903536
1044,Bear Garden, ,Bear Garden,VA,37.695556,-78.285278,2011,Gas_CC,559,4402099000.0,30382240.542,1805606.03,Wind,215.25119420214293,1805606.03
1045,CPV St Charles Energy Center, ,CPV St Charles Energy Center,MD,38.5686,-76.8919,2017,Gas_CC,774,3236777000.0,26727342.417,1588380.536,Gas,65.56102467611879,483881.5449574427
1046,Dave Gates Generating Station, ,Dave Gates Generating Station,MT,46.104713,-112.876605,2011,Gas_SC,201,186002000.0,2343425.061,139263.304,Wind,-25.14317970545763,139263.304
1047,Orange Grove Peaking Facility, ,Orange Grove Peaking Facility,CA,33.3594,-117.1114,2010,Gas_SC,118,22254000.0,197457.356,11734.937,Solar,-579.4726589275757,11734.937
1048,CPV Valley Energy Center, ,CPV Valley Energy Center,NY,41.4122,-74.4378,2018,Gas_CC,770,4753565000.0,32491852.21,1930961.797,Wind,182.88335928634447,1930961.797
1049,Coolidge Generation Station, ,Coolidge Generation Station,AZ,32.917399,-111.503327,2011,Gas_SC,720,586213000.0,5214119.697,309870.42,Solar,25.73859313070214,309870.42
1050,West Deptford Energy Station, ,West Deptford Energy Station,NJ,39.8414,-75.2214,2014,Gas_CC,754,2293408000.0,16421356.093,975894.662,Wind,118.76939172162179,975894.662
1051,Bayonne Energy Center, ,Bayonne Energy Center,NJ,40.652834,-74.09155,2012,Gas_SC,644,402893000.0,3472497.242,206381.972,Wind,-64.87919796621478,206381.972
1052,Pueblo Airport Generating Station, ,Pueblo Airport Generating Station,CO,38.320833,-104.52639,2012,Gas_SC,540,994835000.0,10597713.178,629757.708,Gas,17.070383409305443,290285.9885229329
1053,El Cajon Energy Center, ,El Cajon Energy Center,CA,32.796106,-116.972073,2010,Gas_SC,60,7992000.0,71954.22,4276.673,Solar,-904.5343673528703,4276.673
1054,Canyon Power Plant, ,Canyon Power Plant,CA,33.858056,-117.861667,2011,Gas_SC,200,129525000.0,1171072.31,69598.04,Solar,-6.724666058037713,69598.04
1055,Langley Gulch Power Plant, ,Langley Gulch Power Plant,ID,43.904444,-116.819722,2012,Gas_CC,318,1561807000.0,10555784.794,627313.996,Wind,215.6052342170284,627313.996
1056,Cleveland Cnty Generating Facility, ,Cleveland Cnty Generating Facility,NC,35.170547,-81.416648,2012,Gas_SC,1472,624292000.0,5999753.653,356843.63,Wind,-126.84473344722514,356843.63
1057,Ratcliffe, ,Ratcliffe,MS,32.654722,-88.762222,2014,Gas_CC,839,4609735000.0,31651622.68,1881009.101,Wind,197.01782379268846,1881009.101
1058,Cricket Valley Energy, ,Cricket Valley Energy,NY,41.676111,-73.581111,2020,Gas_CC,1311,4040671000.0,28566967.668,1697691.544,Wind,132.6889537230576,1697691.544
1059,Marsh Landing Generating Station, ,Marsh Landing Generating Station,CA,38.016944,-121.765,2013,Gas_SC,828,298123000.0,3034397.617,180329.804,Wind,-221.68487998504668,180329.804
1060,Garrison Energy Center LLC, ,Garrison Energy Center LLC,DE,39.187195,-75.499396,2015,Gas_CC,361,1620585000.0,11074302.338,658512.961,Wind,134.79241817197897,658512.961
1061,"Sentinel Energy Center, LLC", ,"Sentinel Energy Center, LLC",CA,33.934167,-116.571388,2013,Gas_SC,800,730710000.0,5964026.111,354436.256,Wind,-22.90093821237404,354436.256
1062,Mariposa Energy Project, ,Mariposa Energy Project,CA,37.789167,-121.601944,2012,Gas_SC,196,130768000.0,1143482.591,67953.93,Wind,-51.46363633423512,67953.93
1063,Walnut Creek Energy Park, ,Walnut Creek Energy Park,CA,34.008709,-117.944864,2013,Gas_SC,500,505896000.0,3995182.757,237430.641,Solar,93.51455762514286,237430.641
1064,Pio Pico Energy Center, ,Pio Pico Energy Center,CA,32.573889,-116.917777,2016,Gas_SC,393,129273000.0,1006895.174,59839.065,Solar,-213.6708769381098,59839.065
1065,Algonquin Power Sanger LLC, ,Algonquin Power Sanger LLC,CA,36.6842,-119.5522,1990,Gas_CC,73,52836000.0,536778.508,31900.404,Gas,-190.69799897517336,13870.954121085088
1066,Cheyenne Prairie Generating Station, ,Cheyenne Prairie Generating Station,WY,41.123611,-104.72,2014,Gas_SC,220,284687000.0,2791108.734,165867.066,Wind,10.807397371868468,165867.066
1067,St Joseph Energy Center, ,St Joseph Energy Center,IN,41.698992,-86.479699,2018,Gas_CC,2186,4844160000.0,31951260.599,1898816.536,Wind,95.98379476412137,1898816.536
1068,Woodbridge Energy Center, ,Woodbridge Energy Center,NJ,40.515,-74.318889,2015,Gas_CC,771,4570264000.0,27287383.501,1621651.051,Wind,184.61708050996143,1621651.051
1069,Wabash Valley Power IGCC, ,Wabash Valley Power IGCC,IN,39.53,-87.4247,1953,Gas_SC,304,125207000.0,1235512.162,73425.318,Wind,-542.5532977555152,73425.318
1070,Antelope Station, ,Antelope Station,TX,33.865,-101.843333,2011,Gas_SC,162,778290000.0,6930909.28,411895.363,Gas,40.58918725535294,146316.2020820523
1071,Pioneer Generating Station, ,Pioneer Generating Station,ND,48.2325,-103.95278,2013,Gas_SC,288,193029000.0,1909698.654,113490.988,Wind,-84.24143666511463,113490.988
1072,Lonesome Creek Station, ,Lonesome Creek Station,ND,47.796667,-103.57861,2013,Gas_SC,300,821494000.0,7924271.921,470934.657,Gas,27.802397957439275,190612.8139606078
1073,Lodi Energy Center, ,Lodi Energy Center,CA,38.088056,-121.3875,2012,Gas_CC,288,484453000.0,5065499.259,301036.417,Gas,38.55692849636881,135724.48797074033
1074,Panda Temple Power Station, ,Panda Temple Power Station,TX,31.055833,-97.317222,2014,Gas_CC,1606,5626809000.0,42995459.605,2555158.964,Wind,98.45224330033214,2555158.964
1075,Panda Sherman Power Station, ,Panda Sherman Power Station,TX,33.582573,-96.617893,2014,Gas_CC,803,2800004000.0,19063492.143,1132914.982,Wind,94.72534928947184,1132914.982
1076,Newark Energy Center, ,Newark Energy Center,NJ,40.707222,-74.125833,2015,Gas_CC,735,4369657000.0,28664342.957,1703477.068,Wind,198.82186439382437,1703477.068
1077,Delano Energy Center, ,Delano Energy Center,CA,35.790864,-119.294469,2013,Gas_SC,60,7433000.0,73875.325,4389.869,Solar,-822.2871263971282,4389.869
1078,Clayville, ,Clayville,NJ,39.424444,-75.02,2015,Gas_SC,73,59621000.0,524669.779,31180.227,Wind,-32.913534574109775,31180.227
1079,Marshalltown Generating Station, ,Marshalltown Generating Station,IA,42.043333,-92.872778,2017,Gas_CC,706,2737902000.0,19623687.102,1166207.249,Wind,105.71320152554911,1166207.249
1080,Brunswick County Power Station, ,Brunswick County Power Station,VA,36.765,-77.713889,2016,Gas_CC,1470,10165534000.0,69586192.378,4135381.48,Wind,168.2523300381331,4135381.48
1081,La Luz Energy Center, ,La Luz Energy Center,NM,34.616111,-106.815,2015,Gas_SC,84,13868000.0,108998.45,6478.316,Solar,-653.9206514458293,6478.316
1082,Charles D. Lamb Energy Center, ,Charles D. Lamb Energy Center,OK,36.813889,-97.125278,2015,Gas_SC,122,118247000.0,1401776.227,83307.952,Wind,-20.938865955122502,83307.952
1083,W.A. Parish Carbon Capture Plant,2044,W.A. Parish Carbon Capture Plant,TX,29.475278,-95.634167,2013,Gas_SC,102,154859000.0,1955909.002,116237.519,Gas,0.6207330934785579,63394.332937488
1084,Hamilton Liberty, ,Hamilton Liberty,PA,41.7675,-76.39,2016,Gas_CC,870,5161125000.0,34521395.95,2051558.325,Wind,203.89628077093425,2051558.325
1085,Hamilton Patriot Generation Plant, ,Hamilton Patriot Generation Plant,PA,41.180833,-76.839167,2016,Gas_CC,870,6295065000.0,41129444.085,2444269.373,Wind,254.86871072046756,2444269.373
1086,Lansing BWL REO Town Plant, ,Lansing BWL REO Town Plant,MI,42.719722,-84.551667,2013,Gas_CC,98,581255000.0,5085480.1,302219.761,Gas,13.205646308823656,103875.67951448471
1087,Ector County Energy Center, ,Ector County Energy Center,TX,32.069167,-102.585556,2015,Gas_SC,358,700927000.0,7569973.618,449879.925,Gas,26.64914929662488,210699.66503940133
1088,LEPA Unit No. 1, ,LEPA Unit No. 1,LA,29.691111,-91.192778,2016,Gas_CC,74,210844000.0,1635772.625,97208.075,Wind,141.7842086562672,97208.075
1089,Carty Generating Station, ,Carty Generating Station,OR,45.698611,-119.813056,2016,Gas_CC,500,3043849000.0,21777896.346,1294229.099,Wind,171.4638892911238,1294229.099
1090,Montana Power Station, ,Montana Power Station,TX,31.823889,-106.211944,2015,Gas_SC,524,892520000.0,8210589.978,487946.605,Wind,96.66453011469454,487946.605
1091,Stonewall, ,Stonewall,VA,39.058056,-77.545,2017,Gas_CC,812,5067700000.0,33868405.689,2012750.541,Wind,194.11458980488632,2012750.541
1092,Cove Point LNG Terminal, ,Cove Point LNG Terminal,MD,38.385456,-76.409796,1978,Gas_SC,224,1458257000.0,18978570.575,1012755.91,Gas,-151.7352101277579,515148.7578295704
1093,Holland Energy Park, ,Holland Energy Park,MI,42.7925,-86.092222,2017,Gas_CC,149,830062000.0,5984614.214,355654.299,Wind,120.68320141746057,355654.299
1094,Wildcat Point Generation Facility, ,Wildcat Point Generation Facility,MD,39.719364,-76.161625,2018,Gas_CC,1113,3110725000.0,20770286.164,1234346.086,Wind,142.09368928797088,1234346.086
1095,Kings Mountain Energy Center, ,Kings Mountain Energy Center,NC,35.2025,-81.363056,2018,Gas_CC,543,2929189000.0,19784814.126,1175782.836,Wind,197.88134599656505,1175782.836
1096,Middletown Energy Center, ,Middletown Energy Center,OH,39.465,-84.347778,2018,Gas_CC,543,3469907000.0,23119567.033,1373967.573,Wind,186.84774591180252,1373967.573
1097,Oregon Clean Energy Center, ,Oregon Clean Energy Center,OH,41.667928,-83.443664,2017,Gas_CC,1061,5813670000.0,38070986.59,2262502.392,Wind,147.0442172906529,2262502.392
1098,Carroll County Energy, ,Carroll County Energy,OH,40.60441,-81.05918,2017,Gas_CC,831,5412935000.0,38752843.805,2303006.523,Wind,147.89821841498522,2303006.523
1099,Wolf Hollow II, ,Wolf Hollow II,TX,32.337679,-97.734612,2017,Gas_CC,1231,5477361000.0,36496565.495,2168936.036,Wind,131.33905256589497,2168936.036
1100,Exelon West Medway II LLC, ,Exelon West Medway II LLC,MA,42.137218,-71.4447,2019,Gas_SC,200,208911000.0,1940048.243,115862.331,Wind,9.204633509895245,115862.331
1101,Moxie Freedom Generation Plant, ,Moxie Freedom Generation Plant,PA,41.113056,-76.158056,2018,Gas_CC,1058,5894096000.0,39173822.849,2328050.966,Wind,207.7802562078277,2328050.966
1102,Greensville County Power Station, ,Greensville County Power Station,VA,36.718236,-77.649559,2018,Gas_CC,1770,10939560000.0,70502052.51,4189822.459,Wind,176.74701606914203,4189822.459
1103,Alpine Power Plant, ,Alpine Power Plant,MI,45.063748,-84.825348,2016,Gas_SC,452,812703000.0,8352632.0,492823.2,Gas,17.196614223644023,215501.146760849
1104,Colorado Bend II, ,Colorado Bend II,TX,29.289415,-96.065399,2017,Gas_CC,1228,5779141000.0,37756059.193,2243788.309,Wind,150.93316189966737,2243788.309
1105,Bacliff, ,Bacliff,TX,29.49233,-94.98483,2018,Gas_SC,426,129998000.0,1566138.4,92408.2,Wind,-198.3932634973979,92408.2
1106,Keys Energy Center, ,Keys Energy Center,MD,38.695519,-76.827785,2018,Gas_CC,829,5014709000.0,36145023.56,2148051.95,Wind,148.47844642422618,2148051.95
1107,Okeechobee Clean Energy Center, ,Okeechobee Clean Energy Center,FL,27.634167,-80.791111,2019,Gas_CC,1721,9720678000.0,57924032.765,3442747.613,Wind,243.37093710536922,3442747.613
1108,Lackawanna Energy Center, ,Lackawanna Energy Center,PA,41.471389,-75.544167,2018,Gas_CC,1665,9442190000.0,61894648.057,3678313.685,Wind,150.37012941068545,3678313.685
1109,Hummel Station LLC, ,Hummel Station LLC,PA,40.839014,-76.825517,2018,Gas_CC,1192,6364545000.0,43394135.915,2578849.0870000003,Wind,174.0730707751709,2578849.0870000003
1110,"Clean Energy Future-Lordstown, LLC", ,"Clean Energy Future-Lordstown, LLC",OH,41.14889,-80.85162,2018,Gas_CC,962,6311142000.0,41547270.53,2469104.682,Wind,169.31463067727162,2469104.682
1111,Port Comfort Power LLC, ,Port Comfort Power LLC,TX,28.64807,-96.54621,2017,Gas_SC,120,50094000.0,444437.984,26412.332,Wind,-172.78605916491034,26412.332
1112,Chamon Power LLC, ,Chamon Power LLC,TX,29.883214,-95.111345,2017,Gas_SC,120,44814000.0,403419.687,23972.504,Wind,-186.17608831111284,23972.504
1113,Tenaska Westmoreland Generating Station, ,Tenaska Westmoreland Generating Station,PA,40.175249,-79.696665,2018,Gas_CC,1134,6418323000.0,44070327.49,2619041.5360000003,Wind,187.84783457288273,2619041.5360000003
1114,Friendswood Energy, ,Friendswood Energy,TX,29.647267,-95.451516,2018,Gas_SC,121,26054000.0,303172.882,18016.349,Wind,-321.80349135763686,18016.349
1115,CPV Fairview Energy Center, ,CPV Fairview Energy Center,PA,40.412,-78.855,2019,Gas_CC,1197,7395314000.0,46585752.289,2769719.794,Wind,190.62335184129876,2769719.794
1116,Stanton Energy Reliability Center Hybrid, ,Stanton Energy Reliability Center Hybrid,CA,33.806801,-117.985758,2020,Gas_SC,160,49860000.0,474567.421,28204.887,Solar,-156.3561854887319,28204.887
1117,Salem Harbor Station NGCC, ,Salem Harbor Station NGCC,MA,42.525486,-70.878239,2018,Gas_CC,796,865595000.0,6190364.34,367883.891,Wind,2.194547044120992,367883.891
1118,St. Charles Power Station (LA), ,St. Charles Power Station (LA),LA,30.01,-90.460833,2019,Gas_CC,1000,5995705000.0,41588645.251,2471553.306,Wind,193.98875619078655,2471553.306
1119,Lake Charles Power, ,Lake Charles Power,LA,30.272631,-93.299056,2020,Gas_CC,1000,3326237000.0,22113306.498,1314161.819,Wind,156.96114745846674,1314161.819
1120,Hickory Run Energy Station, ,Hickory Run Energy Station,PA,40.994444,-80.43,2020,Gas_CC,1033,4267048000.0,27905721.799,1658395.573,Wind,164.72774088141375,1658395.573
1121,Birdsboro Power, ,Birdsboro Power,PA,40.268522,-75.799669,2019,Gas_CC,525,3710328000.0,24210441.502,1438793.184,Wind,202.14081049106906,1438793.184
1122,Victoria City Power LLC, ,Victoria City Power LLC,TX,28.7853,-97.0093,2020,Gas_SC,100,100374000.0,841447.719,50007.763,Wind,26.789349953587724,50007.763
1123,Victoria Port Power LLC, ,Victoria Port Power LLC,TX,28.695805,-96.945409,2019,Gas_SC,100,89423000.0,759650.819,45147.231,Wind,1.073440765256697,45147.231
