,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,ori_rep,new_capacity,cum_emission,cum_red,cum_red_prev
1166,Wansley Combined Cycle,GA,33.406385,-85.036988,2002,Gas_CC,1238,8625756000.0,58146792.939,3455591.238,Wind,189.0396211357046,3455591.238,Gas_CC→Wind,2380.769230769231,1415623309.0499995,1.1256431310680568,1.122187539830057
1085,Goldendale Generating Station,WA,45.8114,-120.833,2004,Gas_CC,302,2020749000.0,13530400.725,804092.6969999999,Wind,189.1059547140338,804092.6969999999,Gas_CC→Wind,580.7692307692308,1416427401.7469995,1.126447223765057,1.1256431310680568
842,Orlando Cogen LP,FL,28.442623,-81.412343,1993,Gas_CC,122,971585000.0,7335540.345,435944.713,Wind,189.74856000817405,435944.713,Gas_CC→Wind,234.61538461538464,1416863346.4599996,1.126883168478057,1.126447223765057
590,Washington County Cogeneration Facility,AL,31.2504,-88.0156,1999,Gas_CC,121,1065946000.0,7939410.125,471835.7,Wind,190.0602496030548,471835.7,Gas_CC→Wind,232.6923076923077,1417335182.1599996,1.127355004178057,1.126883168478057
1207,Empire Generating Co LLC,NY,42.625239,-73.750021,2010,Gas_CC,653,3015016000.0,21404682.856,1272056.188,Wind,190.23196519788166,1272056.188,Gas_CC→Wind,1255.7692307692307,1418607238.3479996,1.1286270603660569,1.127355004178057
1333,CPV Fairview Energy Center,PA,40.412,-78.855,2019,Gas_CC,1197,7395314000.0,46585752.289,2769719.794,Wind,190.62335184129876,2769719.794,Gas_CC→Wind,2301.9230769230767,1421376958.1419995,1.1313967801600568,1.1286270603660569
1090,"Lawrenceburg Power, LLC",IN,39.0911,-84.8669,2004,Gas_CC,1232,8780279000.0,62865153.946,3735983.92,Wind,192.0123248664586,3735983.92,Gas_CC→Wind,2369.2307692307695,1425112942.0619996,1.1351327640800568,1.1313967801600568
1099,Fayette Energy Facility,PA,39.8592,-79.9182,2003,Gas_CC,643,5089241000.0,35518017.135,2110784.554,Wind,192.08181581127465,2110784.554,Gas_CC→Wind,1236.5384615384614,1427223726.6159995,1.1372435486340569,1.1351327640800568
594,H Allen Franklin Combined Cycle,AL,32.6078,-85.0975,2002,Gas_CC,2680,12982872000.0,87423375.625,5195443.6,Wind,192.14716391751426,5195443.6,Gas_CC→Wind,5153.846153846154,1432419170.2159994,1.1424389922340568,1.1372435486340569
1336,St. Charles Power Station (LA),LA,30.01,-90.460833,2019,Gas_CC,1000,5995705000.0,41588645.251,2471553.306,Wind,193.98875619078655,2471553.306,Gas_CC→Wind,1923.076923076923,1434890723.5219994,1.1449105455400568,1.1424389922340568
1308,Stonewall,VA,39.058056,-77.545,2017,Gas_CC,812,5067700000.0,33868405.689,2012750.541,Wind,194.11458980488632,2012750.541,Gas_CC→Wind,1561.5384615384617,1436903474.0629992,1.1469232960810567,1.1449105455400568
1120,"Pastoria Energy Facility, LLC",CA,34.9556,-118.844,2005,Gas_CC,779,4041414000.0,33505208.942,1991171.23,Solar,195.07584317403126,1991171.23,Gas_CC→Solar,2434.3749999999995,1438894645.2929993,1.1489144673110565,1.1469232960810567
1150,Frederickson Power LP,WA,47.086111,-122.365674,2002,Gas_CC,318,972397000.0,6846774.727,406892.349,Wind,196.29048312682704,406892.349,Gas_CC→Wind,611.5384615384617,1439301537.6419992,1.1493213596600567,1.1489144673110565
1176,Donald Von Raesfeld Power Plant,CA,37.3767,-121.9508,2005,Gas_CC,154,493310000.0,3846162.996,228570.896,Solar,196.59082313924134,228570.896,Gas_CC→Solar,481.24999999999994,1439530108.5379992,1.1495499305560566,1.1493213596600567
1222,Russell City Energy Center,CA,37.63466,-122.13381,2013,Gas_CC,655,1130920000.0,7965583.245999999,473379.7,Solar,196.7153580521879,473379.7,Gas_CC→Solar,2046.8749999999998,1440003488.2379992,1.1500233102560566,1.1495499305560566
1036,Dresden Energy Facility,OH,40.0928,-82.0276,2012,Gas_CC,676,4728086000.0,30093747.368,1788430.618,Wind,196.73201741251438,1788430.618,Gas_CC→Wind,1300.0000000000002,1441791918.8559992,1.1518117408740565,1.1500233102560566
1268,Ratcliffe,MS,32.654722,-88.762222,2014,Gas_CC,839,4609735000.0,31651622.68,1881009.101,Wind,197.01782379268846,1881009.101,Gas_CC→Wind,1613.4615384615383,1443672927.9569993,1.1536927499750567,1.1518117408740565
1312,Kings Mountain Energy Center,NC,35.2025,-81.363056,2018,Gas_CC,543,2929189000.0,19784814.126,1175782.836,Wind,197.88134599656505,1175782.836,Gas_CC→Wind,1044.2307692307693,1444848710.7929993,1.1548685328110566,1.1536927499750567
1292,Newark Energy Center,NJ,40.707222,-74.125833,2015,Gas_CC,735,4369657000.0,28664342.957,1703477.068,Wind,198.82186439382437,1703477.068,Gas_CC→Wind,1413.4615384615386,1446552187.8609993,1.1565720098790566,1.1548685328110566
1184,Currant Creek,UT,39.82144,-111.89345,2005,Gas_CC,649,2396139000.0,17429375.001000002,1035804.198,Wind,199.15328888879486,1035804.198,Gas_CC→Wind,1248.076923076923,1447587992.0589993,1.1576078140770567,1.1565720098790566
